CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16052,54,1,362.06,2,1,2,212,Others
16053,32,2,1511.95,3,2,3,323,Potential Loyalist
16054,145,1,783.9,1,1,3,113,At Risk
16055,220,1,134.8,1,1,1,111,Lost Customer
16056,45,1,650.75,3,1,3,313,Others
16057,4,10,2140.2200000000003,4,4,4,444,Champion
16059,65,6,1453.16,2,4,3,243,Loyal Customer
16061,269,1,-29.95,1,1,1,111,Lost Customer
16062,9,4,1153.62,4,3,3,433,Loyal Customer
16063,260,1,335.32,1,1,2,112,Others
16065,365,1,367.14,1,1,2,112,Others
16066,16,5,1521.04,4,3,3,433,Loyal Customer
16070,22,2,852.15,3,2,3,323,Potential Loyalist
16071,44,1,326.24,3,1,2,312,Others
16072,288,1,584.3199999999999,1,1,2,112,Others
16073,291,2,94.35,1,2,1,121,Potential Loyalist
16076,3,11,2173.53,4,4,4,444,Champion
16078,283,1,79.2,1,1,1,111,Lost Customer
16079,16,3,1352.0,4,3,3,433,Loyal Customer
16080,81,3,176.6,2,3,1,231,Potential Loyalist
16081,56,5,2799.42,2,3,4,234,Loyal Customer
16083,100,2,1317.62,2,2,3,223,Potential Loyalist
16084,299,1,436.18,1,1,2,112,Others
16085,23,5,981.51,3,3,3,333,Loyal Customer
16086,59,6,1119.31,2,4,3,243,Loyal Customer
16091,154,2,315.06,1,2,2,122,Potential Loyalist
16092,98,5,779.36,2,3,3,233,Loyal Customer
16093,106,1,17.0,2,1,1,211,Others
16094,11,6,1041.83,4,4,3,443,Loyal Customer
16096,264,1,320.62,1,1,2,112,Others
16097,240,1,185.04999999999998,1,1,1,111,Lost Customer
16098,87,7,2005.63,2,4,4,244,Loyal Customer
16099,50,3,731.9,3,3,3,333,Loyal Customer
16101,9,3,1245.96,4,3,3,433,Loyal Customer
16102,42,3,1842.14,3,3,4,334,Loyal Customer
16103,7,6,1429.64,4,4,3,443,Loyal Customer
16104,61,1,298.21,2,1,2,212,Others
16105,248,1,336.96,1,1,2,112,Others
16106,65,1,108.38,2,1,1,211,Others
16107,17,7,3204.1600000000003,3,4,4,344,Loyal Customer
16108,84,2,816.1,2,2,3,223,Potential Loyalist
16109,218,2,611.88,1,2,2,122,Potential Loyalist
16110,45,3,1320.95,3,3,3,333,Loyal Customer
16112,143,4,195.73999999999998,2,3,1,231,Potential Loyalist
16113,183,1,161.38,1,1,1,111,Lost Customer
16114,170,1,135.75000000000003,1,1,1,111,Lost Customer
16115,9,8,1660.8799999999999,4,4,4,444,Champion
16116,205,2,592.88,1,2,2,122,Potential Loyalist
16117,189,1,232.21,1,1,1,111,Lost Customer
16119,8,2,423.36,4,2,2,422,Others
16120,59,5,1294.14,2,3,3,233,Loyal Customer
16121,57,2,854.66,2,2,3,223,Potential Loyalist
16122,73,4,684.4200000000001,2,3,3,233,Loyal Customer
16123,51,1,307.78,2,1,2,212,Others
16124,316,2,187.15,1,2,1,121,Potential Loyalist
16125,367,1,289.35,1,1,1,111,Lost Customer
16126,29,4,6287.77,3,3,4,334,Loyal Customer
16127,39,1,656.25,3,1,3,313,Others
16128,17,5,1880.22,3,3,4,334,Loyal Customer
16131,51,6,3506.54,2,4,4,244,Loyal Customer
16133,3,46,14305.66,4,4,4,444,Champion
16134,21,3,603.69,3,3,2,332,Potential Loyalist
16135,262,1,517.55,1,1,2,112,Others
16136,59,3,709.38,2,3,3,233,Loyal Customer
16138,368,1,-7.95,1,1,1,111,Lost Customer
16139,18,3,635.41,3,3,2,332,Potential Loyalist
16140,52,4,703.77,2,3,3,233,Loyal Customer
16141,88,1,620.4,2,1,2,212,Others
16142,249,1,535.34,1,1,2,112,Others
16143,3,7,2419.84,4,4,4,444,Champion
16144,246,1,175.2,1,1,1,111,Lost Customer
16145,8,18,3741.98,4,4,4,444,Champion
16146,157,3,734.13,1,3,3,133,Loyal Customer
16147,133,1,375.0,2,1,2,212,Others
16148,296,1,76.32000000000001,1,1,1,111,Lost Customer
16149,4,2,280.52,4,2,1,421,Others
16150,38,10,1906.07,3,4,4,344,Loyal Customer
16152,268,1,1829.04,1,1,4,114,At Risk
16153,49,5,1824.23,3,3,4,334,Loyal Customer
16156,8,13,2994.62,4,4,4,444,Champion
16157,15,4,644.24,4,3,3,433,Loyal Customer
16159,281,1,348.2,1,1,2,112,Others
16160,64,4,1009.4499999999999,2,3,3,233,Loyal Customer
16161,1,26,5311.08,4,4,4,444,Champion
16162,252,1,37.4,1,1,1,111,Lost Customer
16163,225,3,441.59999999999997,1,3,2,132,Potential Loyalist
16164,17,4,802.53,3,3,3,333,Loyal Customer
16168,10,28,3770.6,4,4,4,444,Champion
16169,8,4,1822.97,4,3,4,434,Loyal Customer
16170,50,7,1880.4199999999998,3,4,4,344,Loyal Customer
16171,59,1,73.2,2,1,1,211,Others
16172,95,5,1140.21,2,3,3,233,Loyal Customer
16173,15,7,1406.57,4,4,3,443,Loyal Customer
16174,126,3,1009.5500000000001,2,3,3,233,Loyal Customer
16175,94,4,1037.59,2,3,3,233,Loyal Customer
16177,50,1,331.95,3,1,2,312,Others
16178,138,1,197.9,2,1,1,211,Others
16179,60,1,215.83,2,1,1,211,Others
16180,100,10,10217.48,2,4,4,244,Loyal Customer
16181,73,1,305.54,2,1,2,212,Others
16182,72,4,6617.65,2,3,4,234,Loyal Customer
16183,67,1,338.71000000000004,2,1,2,212,Others
16184,64,7,1155.54,2,4,3,243,Loyal Customer
16185,16,2,529.41,4,2,2,422,Others
16186,22,13,3991.94,3,4,4,344,Loyal Customer
16187,31,17,6841.24,3,4,4,344,Loyal Customer
16188,44,4,981.86,3,3,3,333,Loyal Customer
16189,15,2,215.48,4,2,1,421,Others
16190,40,1,215.08,3,1,1,311,Others
16191,2,25,4913.32,4,4,4,444,Champion
16193,236,1,314.45,1,1,2,112,Others
16198,75,1,400.68100000000004,2,1,2,212,Others
16200,4,2,1068.8700000000001,4,2,3,423,Others
16201,3,5,1821.52,4,3,4,434,Loyal Customer
16202,360,1,365.27,1,1,2,112,Others
16203,58,5,589.15,2,3,2,232,Potential Loyalist
16204,23,1,384.18,3,1,2,312,Others
16205,30,4,757.63,3,3,3,333,Loyal Customer
16206,54,4,537.0600000000001,2,3,2,232,Potential Loyalist
16207,25,1,394.38,3,1,2,312,Others
16208,44,2,664.26,3,2,3,323,Potential Loyalist
16209,88,5,2262.62,2,3,4,234,Loyal Customer
16210,1,18,21086.3,4,4,4,444,Champion
16211,81,2,542.77,2,2,2,222,Potential Loyalist
16212,19,3,681.19,3,3,3,333,Loyal Customer
16213,78,1,159.0,2,1,1,211,Others
16214,170,3,1062.75,1,3,3,133,Loyal Customer
16215,80,1,242.35,2,1,1,211,Others
16216,267,1,914.9300000000001,1,1,3,113,At Risk
16217,235,4,259.39000000000004,1,3,1,131,Potential Loyalist
16218,29,8,3054.87,3,4,4,344,Loyal Customer
16221,36,3,860.86,3,3,3,333,Loyal Customer
16222,318,1,773.5500000000001,1,1,3,113,At Risk
16224,57,4,1295.3,2,3,3,233,Loyal Customer
16225,44,5,1096.32,3,3,3,333,Loyal Customer
16226,203,3,255.12,1,3,1,131,Potential Loyalist
16227,219,2,308.32000000000005,1,2,2,122,Potential Loyalist
16229,87,2,1010.6,2,2,3,223,Potential Loyalist
16230,189,2,542.03,1,2,2,122,Potential Loyalist
16232,32,5,983.23,3,3,3,333,Loyal Customer
16233,71,5,422.13,2,3,2,232,Potential Loyalist
16235,40,6,858.41,3,4,3,343,Loyal Customer
16236,78,1,432.2,2,1,2,212,Others
16239,56,3,372.9,2,3,2,232,Potential Loyalist
16240,8,5,3693.81,4,3,4,434,Loyal Customer
16241,9,13,2590.31,4,4,4,444,Champion
16242,8,8,3574.91,4,4,4,444,Champion
16243,33,2,409.1,3,2,2,322,Potential Loyalist
16244,211,2,1522.75,1,2,3,123,At Risk
16245,23,5,1352.3600000000001,3,3,3,333,Loyal Customer
16247,170,1,114.56,1,1,1,111,Lost Customer
16248,61,1,152.94,2,1,1,211,Others
16249,52,5,1800.07,2,3,4,234,Loyal Customer
16250,261,2,389.44,1,2,2,122,Potential Loyalist
16252,366,1,-295.09,1,1,1,111,Lost Customer
16253,31,3,3665.62,3,3,4,334,Loyal Customer
16255,16,10,2609.3,4,4,4,444,Champion
16256,257,2,732.63,1,2,3,123,At Risk
16257,176,1,46.95,1,1,1,111,Lost Customer
16258,45,5,5203.51,3,3,4,334,Loyal Customer
16260,50,1,1035.45,3,1,3,313,Others
16261,17,4,728.54,3,3,3,333,Loyal Customer
16262,360,1,-31.65,1,1,1,111,Lost Customer
16265,9,11,5423.15,4,4,4,444,Champion
16266,73,7,861.89,2,4,3,243,Loyal Customer
16268,71,2,667.65,2,2,3,223,Potential Loyalist
16270,353,1,1141.24,1,1,3,113,At Risk
16271,2,6,1398.69,4,4,3,443,Loyal Customer
16272,116,1,411.7,2,1,2,212,Others
16274,373,1,351.75,1,1,2,112,Others
16275,196,1,559.87,1,1,2,112,Others
16276,176,1,810.6000000000001,1,1,3,113,At Risk
16278,23,3,537.83,3,3,2,332,Potential Loyalist
16279,21,4,1489.88,3,3,3,333,Loyal Customer
16281,72,1,2062.06,2,1,4,214,Others
16282,339,1,168.3,1,1,1,111,Lost Customer
16283,5,7,1531.51,4,4,3,443,Loyal Customer
16284,31,2,812.68,3,2,3,323,Potential Loyalist
16287,169,1,142.5,1,1,1,111,Lost Customer
16292,117,2,280.9,2,2,1,221,Potential Loyalist
16293,8,12,2236.7400000000002,4,4,4,444,Champion
16295,9,4,1328.55,4,3,3,433,Loyal Customer
16297,212,4,275.4,1,3,1,131,Potential Loyalist
16298,22,3,598.2,3,3,2,332,Potential Loyalist
16302,107,2,212.82,2,2,1,221,Potential Loyalist
16303,25,4,5305.83,3,3,4,334,Loyal Customer
16305,138,1,361.21999999999997,2,1,2,212,Others
16306,213,9,602.27,1,4,2,142,Potential Loyalist
16308,37,4,2560.0,3,3,4,334,Loyal Customer
16309,91,3,686.67,2,3,3,233,Loyal Customer
16311,17,2,616.26,3,2,2,322,Potential Loyalist
16313,3,2,274.15000000000003,4,2,1,421,Others
16315,330,1,226.37,1,1,1,111,Lost Customer
16316,64,12,2755.56,2,4,4,244,Loyal Customer
16317,119,3,1341.65,2,3,3,233,Loyal Customer
16318,35,1,328.15,3,1,2,312,Others
16319,217,1,404.40000000000003,1,1,2,112,Others
16320,172,2,1038.46,1,2,3,123,At Risk
16321,72,7,230.70000000000002,2,4,1,241,Potential Loyalist
16322,1,2,326.75,4,2,2,422,Others
16323,196,1,207.50000000000003,1,1,1,111,Lost Customer
16324,128,3,408.59000000000003,2,3,2,232,Potential Loyalist
16325,44,5,510.54,3,3,2,332,Potential Loyalist
16326,5,15,3014.2200000000003,4,4,4,444,Champion
16327,14,6,3820.27,4,4,4,444,Champion
16330,17,4,242.21,3,3,1,331,Potential Loyalist
16332,28,8,1572.8,3,4,3,343,Loyal Customer
16333,7,22,26626.8,4,4,4,444,Champion
16337,36,1,151.05,3,1,1,311,Others
16338,157,1,214.79999999999998,1,1,1,111,Lost Customer
16339,284,1,94.05,1,1,1,111,Lost Customer
16340,107,1,534.31,2,1,2,212,Others
16341,24,6,1959.38,3,4,4,344,Loyal Customer
16342,75,4,322.41,2,3,2,232,Potential Loyalist
16343,16,2,328.58,4,2,2,422,Others
16344,158,1,101.10000000000001,1,1,1,111,Lost Customer
16345,44,1,565.46,3,1,2,312,Others
16347,11,2,847.45,4,2,3,423,Others
16348,32,7,1415.65,3,4,3,343,Loyal Customer
16349,290,1,53.5,1,1,1,111,Lost Customer
16350,21,5,1100.47,3,3,3,333,Loyal Customer
16351,332,1,153.9,1,1,1,111,Lost Customer
16352,17,2,494.44,3,2,2,322,Potential Loyalist
16353,3,23,6675.71,4,4,4,444,Champion
16354,63,2,395.8,2,2,2,222,Potential Loyalist
16356,197,4,210.32000000000002,1,3,1,131,Potential Loyalist
16357,33,3,658.88,3,3,3,333,Loyal Customer
16358,1,5,2024.95,4,3,4,434,Loyal Customer
16359,7,12,1460.3700000000001,4,4,3,443,Loyal Customer
16360,4,8,3349.57,4,4,4,444,Champion
16361,9,4,891.21,4,3,3,433,Loyal Customer
16362,32,9,627.29,3,4,2,342,Potential Loyalist
16363,53,1,109.36000000000001,2,1,1,211,Others
16364,11,2,705.79,4,2,3,423,Others
16365,17,9,1540.42,3,4,3,343,Loyal Customer
16366,18,1,327.3,3,1,2,312,Others
16367,37,2,800.67,3,2,3,323,Potential Loyalist
16368,2,2,479.91,4,2,2,422,Others
16369,18,3,1545.41,3,3,3,333,Loyal Customer
16370,82,4,1301.91,2,3,3,233,Loyal Customer
16372,33,2,355.73,3,2,2,322,Potential Loyalist
16374,66,2,466.73,2,2,2,222,Potential Loyalist
16376,8,3,965.47,4,3,3,433,Loyal Customer
16377,267,1,676.2,1,1,3,113,At Risk
16378,247,3,362.95,1,3,2,132,Potential Loyalist
16379,4,5,2131.9,4,3,4,434,Loyal Customer
16380,61,1,1743.1499999999999,2,1,4,214,Others
16383,74,2,643.76,2,2,2,222,Potential Loyalist
16384,89,2,584.5,2,2,2,222,Potential Loyalist
16385,60,3,554.86,2,3,2,232,Potential Loyalist
16386,28,2,302.57,3,2,2,322,Potential Loyalist
16387,322,1,94.36,1,1,1,111,Lost Customer
16389,53,5,1362.27,2,3,3,233,Loyal Customer
16392,269,1,217.89,1,1,1,111,Lost Customer
16393,2,20,2935.8,4,4,4,444,Champion
16394,50,9,1412.06,3,4,3,343,Loyal Customer
16395,60,5,1482.06,2,3,3,233,Loyal Customer
16398,144,4,1631.15,1,3,4,134,Loyal Customer
16399,19,2,408.02,3,2,2,322,Potential Loyalist
16400,94,1,303.93,2,1,2,212,Others
16401,1,20,4061.24,4,4,4,444,Champion
16402,264,2,293.45,1,2,2,122,Potential Loyalist
16403,302,2,161.04999999999998,1,2,1,121,Potential Loyalist
16404,70,1,443.05,2,1,2,212,Others
16405,302,2,167.25,1,2,1,121,Potential Loyalist
16406,18,1,154.35,3,1,1,311,Others
16407,12,10,2079.68,4,4,4,444,Champion
16409,36,5,2022.98,3,3,4,334,Loyal Customer
16411,19,2,211.7,3,2,1,321,Potential Loyalist
16412,53,1,135.99,2,1,1,211,Others
16413,56,1,262.2,2,1,1,211,Others
16414,21,2,126.25,3,2,1,321,Potential Loyalist
16415,44,1,200.27,3,1,1,311,Others
16416,26,4,1026.99,3,3,3,333,Loyal Customer
16418,44,3,631.12,3,3,2,332,Potential Loyalist
16419,112,7,945.96,2,4,3,243,Loyal Customer
16422,17,75,33805.69,3,4,4,344,Loyal Customer
16423,24,1,346.12,3,1,2,312,Others
16424,191,2,82.56,1,2,1,121,Potential Loyalist
16425,302,1,302.7,1,1,2,112,Others
16426,2,10,1863.76,4,4,4,444,Champion
16427,263,2,241.06,1,2,1,121,Potential Loyalist
16428,81,1,-2.95,2,1,1,211,Others
16429,106,1,284.55,2,1,1,211,Others
16430,57,1,300.85,2,1,2,212,Others
16431,213,3,623.28,1,3,2,132,Potential Loyalist
16432,64,1,287.4,2,1,1,211,Others
16433,28,1,184.26,3,1,1,311,Others
16434,29,7,1511.8,3,4,3,343,Loyal Customer
16438,5,5,798.35,4,3,3,433,Loyal Customer
16440,7,5,3640.67,4,3,4,434,Loyal Customer
16441,67,2,381.2,2,2,2,222,Potential Loyalist
16442,1,3,609.3,4,3,2,432,Others
16444,46,5,638.77,3,3,2,332,Potential Loyalist
16445,33,1,230.51,3,1,1,311,Others
16446,0,3,2.8999999999941792,4,3,1,431,Others
16447,135,1,255.91,2,1,1,211,Others
16448,198,1,182.99,1,1,1,111,Lost Customer
16449,190,3,674.69,1,3,3,133,Loyal Customer
16450,149,1,311.92,1,1,2,112,Others
16451,87,1,266.97,2,1,1,211,Others
16454,44,3,-8.15,3,3,1,331,Potential Loyalist
16455,63,7,1841.18,2,4,4,244,Loyal Customer
16456,99,5,2158.18,2,3,4,234,Loyal Customer
16457,218,1,208.36,1,1,1,111,Lost Customer
16458,2,18,3482.7400000000002,4,4,4,444,Champion
16460,28,3,811.23,3,3,3,333,Loyal Customer
16461,177,1,142.92,1,1,1,111,Lost Customer
16462,64,4,102.0,2,3,1,231,Potential Loyalist
16463,21,7,1383.7,3,4,3,343,Loyal Customer
16464,19,3,1298.66,3,3,3,333,Loyal Customer
16466,33,7,1595.96,3,4,3,343,Loyal Customer
16468,74,1,74.9,2,1,1,211,Others
16469,23,4,625.42,3,3,2,332,Potential Loyalist
16470,51,5,747.82,2,3,3,233,Loyal Customer
16471,274,1,223.95000000000002,1,1,1,111,Lost Customer
16473,164,4,314.86,1,3,2,132,Potential Loyalist
16474,7,11,1750.6200000000001,4,4,4,444,Champion
16475,88,4,544.3,2,3,2,232,Potential Loyalist
16477,63,7,2494.46,2,4,4,244,Loyal Customer
16478,25,3,331.0,3,3,2,332,Potential Loyalist
16479,10,2,300.83,4,2,2,422,Others
16480,75,1,769.29,2,1,3,213,Others
16482,15,1,220.62,4,1,1,411,Others
16483,192,1,139.35,1,1,1,111,Lost Customer
16484,173,3,379.4,1,3,2,132,Potential Loyalist
16485,77,1,363.65,2,1,2,212,Others
16488,33,4,492.2,3,3,2,332,Potential Loyalist
16491,46,1,731.5,3,1,3,313,Others
16493,72,6,1329.66,2,4,3,243,Loyal Customer
16494,296,1,826.53,1,1,3,113,At Risk
16495,3,3,648.26,4,3,3,433,Loyal Customer
16496,8,4,1562.22,4,3,3,433,Loyal Customer
16497,49,6,2965.69,3,4,4,344,Loyal Customer
16498,161,3,86.12,1,3,1,131,Potential Loyalist
16499,360,5,319.1,1,3,2,132,Potential Loyalist
16500,4,6,400.86,4,4,2,442,Others
16503,106,5,1421.43,2,3,3,233,Loyal Customer
16504,25,1,465.88,3,1,2,312,Others
16505,31,1,777.6,3,1,3,313,Others
16506,19,2,90.30000000000001,3,2,1,321,Potential Loyalist
16509,296,1,363.7,1,1,2,112,Others
16510,372,1,248.1,1,1,1,111,Lost Customer
16511,21,3,918.33,3,3,3,333,Loyal Customer
16513,4,4,874.59,4,3,3,433,Loyal Customer
16515,52,5,1624.14,2,3,4,234,Loyal Customer
16516,30,1,101.69999999999999,3,1,1,311,Others
16517,277,1,162.7,1,1,1,111,Lost Customer
16518,61,3,480.92,2,3,2,232,Potential Loyalist
16519,25,2,215.07999999999998,3,2,1,321,Potential Loyalist
16520,186,4,1036.6200000000001,1,3,3,133,Loyal Customer
16523,1,28,9295.67,4,4,4,444,Champion
16525,2,29,11895.57,4,4,4,444,Champion
16526,171,1,290.36,1,1,1,111,Lost Customer
16527,81,1,228.06,2,1,1,211,Others
16528,3,1,244.41,4,1,1,411,Others
16529,190,1,455.25,1,1,2,112,Others
16531,22,7,1244.59,3,4,3,343,Loyal Customer
16532,17,3,6748.8,3,3,4,334,Loyal Customer
16533,19,5,1014.19,3,3,3,333,Loyal Customer
16535,5,1,593.75,4,1,2,412,Others
16536,107,2,538.17,2,2,2,222,Potential Loyalist
16539,2,4,1388.81,4,3,3,433,Loyal Customer
16542,53,1,119.62,2,1,1,211,Others
16545,164,1,339.3,1,1,2,112,Others
16546,290,3,-95.93,1,3,1,131,Potential Loyalist
16549,10,10,4034.9,4,4,4,444,Champion
16550,108,9,2266.25,2,4,4,244,Loyal Customer
16551,95,3,922.12,2,3,3,233,Loyal Customer
16552,242,2,379.73,1,2,2,122,Potential Loyalist
16553,163,14,5664.57,1,4,4,144,Loyal Customer
16554,3,7,641.55,4,4,2,442,Others
16555,35,2,285.89,3,2,1,321,Potential Loyalist
16556,66,7,3313.79,2,4,4,244,Loyal Customer
16557,24,2,281.85,3,2,1,321,Potential Loyalist
16558,0,24,8257.04,4,4,4,444,Champion
16560,21,3,816.51,3,3,3,333,Loyal Customer
16561,5,2,511.12,4,2,2,422,Others
16563,53,1,1077.74,2,1,3,213,Others
16565,364,1,173.7,1,1,1,111,Lost Customer
16566,15,6,614.01,4,4,2,442,Others
16567,194,2,865.6,1,2,3,123,At Risk
16569,3,1,124.2,4,1,1,411,Others
16570,8,15,3622.95,4,4,4,444,Champion
16571,3,5,1285.22,4,3,3,433,Loyal Customer
16572,127,4,999.7,2,3,3,233,Loyal Customer
16573,73,4,648.41,2,3,3,233,Loyal Customer
16574,71,1,451.44,2,1,2,212,Others
16579,365,1,-30.599999999999998,1,1,1,111,Lost Customer
16581,155,2,70.44,1,2,1,121,Potential Loyalist
16582,113,1,313.62,2,1,2,212,Others
16583,373,1,233.45,1,1,1,111,Lost Customer
16584,80,3,908.03,2,3,3,233,Loyal Customer
16586,248,1,463.95,1,1,2,112,Others
16587,232,1,225.15,1,1,1,111,Lost Customer
16589,71,3,459.24,2,3,2,232,Potential Loyalist
16591,68,1,213.5,2,1,1,211,Others
16592,4,19,4073.28,4,4,4,444,Champion
16593,50,3,330.03,3,3,2,332,Potential Loyalist
16594,75,1,181.09,2,1,1,211,Others
16595,61,1,360.16,2,1,2,212,Others
16596,15,2,250.15,4,2,1,421,Others
16597,4,1,90.04,4,1,1,411,Others
16598,277,2,140.7,1,2,1,121,Potential Loyalist
16600,4,6,813.52,4,4,3,443,Loyal Customer
16601,40,1,242.7,3,1,1,311,Others
16602,31,2,494.72999999999996,3,2,2,322,Potential Loyalist
16603,74,2,482.47,2,2,2,222,Potential Loyalist
16607,17,16,3038.67,3,4,4,344,Loyal Customer
16609,15,9,5450.96,4,4,4,444,Champion
16610,219,1,75.66,1,1,1,111,Lost Customer
16611,186,2,120.99000000000001,1,2,1,121,Potential Loyalist
16612,32,4,1187.66,3,3,3,333,Loyal Customer
16613,70,1,618.59,2,1,2,212,Others
16614,182,1,506.19,1,1,2,112,Others
16616,15,2,500.42,4,2,2,422,Others
16617,235,1,151.85,1,1,1,111,Lost Customer
16618,31,6,2630.64,3,4,4,344,Loyal Customer
16619,253,2,204.41,1,2,1,121,Potential Loyalist
16620,3,2,178.96,4,2,1,421,Others
16621,51,4,813.48,2,3,3,233,Loyal Customer
16623,245,1,129.45,1,1,1,111,Lost Customer
16624,80,2,810.5699999999999,2,2,3,223,Potential Loyalist
16625,274,1,333.08,1,1,2,112,Others
16626,0,20,4379.65,4,4,4,444,Champion
16627,79,1,322.8,2,1,2,212,Others
16628,29,6,2183.04,3,4,4,344,Loyal Customer
16629,73,2,408.63,2,2,2,222,Potential Loyalist
16633,17,7,2878.15,3,4,4,344,Loyal Customer
16634,222,2,217.9,1,2,1,121,Potential Loyalist
16637,32,5,1124.59,3,3,3,333,Loyal Customer
16638,22,11,1676.47,3,4,4,344,Loyal Customer
16639,25,4,1169.38,3,3,3,333,Loyal Customer
16641,105,1,231.10000000000002,2,1,1,211,Others
16642,4,3,679.83,4,3,3,433,Loyal Customer
16643,245,1,487.51,1,1,2,112,Others
16644,177,2,833.78,1,2,3,123,At Risk
16647,169,2,214.06,1,2,1,121,Potential Loyalist
16648,38,2,270.85999999999996,3,2,1,321,Potential Loyalist
16650,71,1,518.42,2,1,2,212,Others
16652,53,11,6654.26,2,4,4,244,Loyal Customer
16653,16,3,1166.92,4,3,3,433,Loyal Customer
16654,141,5,594.97,2,3,2,232,Potential Loyalist
16655,17,6,3789.52,3,4,4,344,Loyal Customer
16656,22,21,8568.24,3,4,4,344,Loyal Customer
16657,9,4,874.43,4,3,3,433,Loyal Customer
16658,368,1,123.24,1,1,1,111,Lost Customer
16659,189,1,39.12,1,1,1,111,Lost Customer
16660,16,5,810.4499999999999,4,3,3,433,Loyal Customer
16665,362,1,135.39999999999998,1,1,1,111,Lost Customer
16666,19,1,118.98,3,1,1,311,Others
16667,68,2,567.1800000000001,2,2,2,222,Potential Loyalist
16668,15,6,306.71999999999997,4,4,2,442,Others
16669,23,4,1344.88,3,3,3,333,Loyal Customer
16670,16,17,4022.46,4,4,4,444,Champion
16671,28,3,1692.27,3,3,4,334,Loyal Customer
16672,2,23,8093.59,4,4,4,444,Champion
16674,54,2,304.24,2,2,2,222,Potential Loyalist
16676,33,5,1558.72,3,3,3,333,Loyal Customer
16678,2,17,3013.83,4,4,4,444,Champion
16679,366,1,129.75,1,1,1,111,Lost Customer
16680,43,1,183.7,3,1,1,311,Others
16681,72,6,1770.34,2,4,4,244,Loyal Customer
16682,4,5,1028.0,4,3,3,433,Loyal Customer
16684,4,31,65892.08,4,4,4,444,Champion
16685,61,2,324.24,2,2,2,222,Potential Loyalist
16686,47,9,2940.53,3,4,4,344,Loyal Customer
16688,1,4,1260.86,4,3,3,433,Loyal Customer
16689,75,3,303.26,2,3,2,232,Potential Loyalist
16690,43,3,208.63,3,3,1,331,Potential Loyalist
16692,256,2,1276.0,1,2,3,123,At Risk
16693,68,2,477.86,2,2,2,222,Potential Loyalist
16696,135,4,657.9000000000001,2,3,3,233,Loyal Customer
16697,241,1,112.75,1,1,1,111,Lost Customer
16698,226,2,1998.0,1,2,4,124,At Risk
16700,8,17,5040.0,4,4,4,444,Champion
16701,8,18,5150.2699999999995,4,4,4,444,Champion
16705,0,29,13946.130000000001,4,4,4,444,Champion
16706,37,3,531.35,3,3,2,332,Potential Loyalist
16708,45,1,656.63,3,1,3,313,Others
16709,84,5,3029.87,2,3,4,234,Loyal Customer
16710,19,10,2467.99,3,4,4,344,Loyal Customer
16711,3,5,1651.03,4,3,4,434,Loyal Customer
16712,9,11,3611.31,4,4,4,444,Champion
16713,18,21,6827.88,3,4,4,344,Loyal Customer
16714,218,4,879.0600000000001,1,3,3,133,Loyal Customer
16715,78,1,301.71999999999997,2,1,2,212,Others
16716,266,3,319.8000000000001,1,3,2,132,Potential Loyalist
16717,9,9,3263.06,4,4,4,444,Champion
16718,369,1,606.0500000000001,1,1,2,112,Others
16719,14,8,1753.72,4,4,4,444,Champion
16720,26,1,152.95,3,1,1,311,Others
16721,262,1,292.47,1,1,2,112,Others
16722,17,16,4711.21,3,4,4,344,Loyal Customer
16723,91,2,576.4,2,2,2,222,Potential Loyalist
16725,302,8,752.32,1,4,3,143,Loyal Customer
16726,26,5,1358.74,3,3,3,333,Loyal Customer
16727,364,1,256.32,1,1,1,111,Lost Customer
16728,46,4,1048.28,3,3,3,333,Loyal Customer
16729,36,26,7041.69,3,4,4,344,Loyal Customer
16730,52,4,702.79,2,3,3,233,Loyal Customer
16732,31,1,603.75,3,1,2,312,Others
16734,52,3,646.76,2,3,3,233,Loyal Customer
16735,78,7,2216.06,2,4,4,244,Loyal Customer
16737,53,1,417.59999999999997,2,1,2,212,Others
16738,297,1,3.75,1,1,1,111,Lost Customer
16739,172,2,312.55,1,2,2,122,Potential Loyalist
16742,46,2,0.0,3,2,1,321,Potential Loyalist
16743,29,8,2166.88,3,4,4,344,Loyal Customer
16744,11,7,1291.91,4,4,3,443,Loyal Customer
16745,86,18,7157.1,2,4,4,244,Loyal Customer
16746,4,19,6676.76,4,4,4,444,Champion
16747,25,4,826.96,3,3,3,333,Loyal Customer
16748,17,5,1515.9,3,3,3,333,Loyal Customer
16750,44,5,623.93,3,3,2,332,Potential Loyalist
16751,30,1,1764.72,3,1,4,314,Others
16752,372,1,207.5,1,1,1,111,Lost Customer
16753,58,1,223.92000000000002,2,1,1,211,Others
16754,372,1,2002.4,1,1,4,114,At Risk
16755,114,5,1463.23,2,3,3,233,Loyal Customer
